Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17
,,EQTL MA,CREDENCIADO,SENADOR ALEXANDRE COSTA,CENTRO,4,abr,2024,105,107,107,107,00:00:44.318000,00:06:02.084000,0.9813084112149533,1,1
,,EQTL MA,CREDENCIADO,TRIZIDELA DO VALE,CENTRO,4,abr,2024,8,8,8,8,00:00:33.250000,00:05:33.250000,1,1,1
,,EQTL MA,CREDENCIADO,TUFILANDIA,CENTRO,4,abr,2024,6,6,6,6,00:00:35.333000,00:00:40,1,1,1
,,EQTL MA,CREDENCIADO,ALTAMIRA DO MA,CENTRO,5,mai,2024,38,38,38,38,00:00:30.474000,00:08:50.395000,1,1,1
,,EQTL MA,CREDENCIADO,ALTO ALEGRE DO MA,CENTRO,5,mai,2024,21,21,21,21,00:01:00.619000,00:00:28.571000,1,1,1
,,EQTL MA,CREDENCIADO,ALTO ALEGRE DO PINDARE,CENTRO,5,mai,2024,10,10,10,10,00:00:29.800000,00:12:37.300000,1,1,1
,,EQTL MA,CREDENCIADO,ANAJATUBA,CENTRO,5,mai,2024,177,177,177,177,00:00:16.593000,00:11:25.785000,1,1,1
,,EQTL MA,CREDENCIADO,ARAGUANA,CENTRO,5,mai,2024,75,75,75,75,00:00:24.560000,00:03:52.933000,1,1,1
,,EQTL MA,CREDENCIADO,ARARI,CENTRO,5,mai,2024,386,387,387,387,00:00:38.054000,00:05:08.545000,0.9974160206718347,1,1
,,EQTL MA,CREDENCIADO,BELA VISTA DO MA,CENTRO,5,mai,2024,31,31,31,32,00:02:51.938000,00:05:18.625000,0.96875,0.96875,0.96875
,,EQTL MA,CREDENCIADO,BERNARDO DO MEARIM,CENTRO,5,mai,2024,80,80,80,81,00:01:06.506000,00:07:24.901000,0.9876543209876543,0.9876543209876543,0.9876543209876543
,,EQTL MA,CREDENCIADO,BOM LUGAR,CENTRO,5,mai,2024,76,76,76,76,00:00:25.724000,00:11:16.908000,1,1,1
,,EQTL MA,CREDENCIADO,BREJO DE AREIA,CENTRO,5,mai,2024,34,34,35,35,00:00:52.400000,00:07:32.229000,0.9714285714285714,0.9714285714285714,1
,,EQTL MA,CREDENCIADO,CANTANHEDE,CENTRO,5,mai,2024,282,283,283,284,00:00:56.887000,00:06:21.183000,0.9929577464788732,0.9964788732394366,0.9964788732394366
,,EQTL MA,CREDENCIADO,CAPINZAL DO NORTE,CENTRO,5,mai,2024,226,226,226,226,00:00:14.358000,00:01:48.907000,1,1,1
,,EQTL MA,CREDENCIADO,CONCEICAO DO LAGO ACU,CENTRO,5,mai,2024,246,247,247,247,00:00:19.883000,00:04:46.166000,0.9959514170040485,1,1
,,EQTL MA,CREDENCIADO,ESPERANTINOPOLIS,CENTRO,5,mai,2024,179,181,184,184,00:01:09.163000,00:02:24.538000,0.9728260869565217,0.9836956521739131,1
,,EQTL MA,CREDENCIADO,FERNANDO FALCAO,CENTRO,5,mai,2024,85,88,91,93,00:03:26.226000,00:12:23.753000,0.9139784946236559,0.946236559139785,0.978494623655914
,,EQTL MA,CREDENCIADO,FORTUNA,CENTRO,5,mai,2024,72,72,72,72,00:00:39.792000,00:13:08.958000,1,1,1
,,EQTL MA,CREDENCIADO,GONCALVES DIAS,CENTRO,5,mai,2024,121,121,123,124,00:00:56.565000,00:09:14.766000,0.9758064516129032,0.9758064516129032,0.9919354838709677
,,EQTL MA,CREDENCIADO,GOV EUGENIO BARROS,CENTRO,5,mai,2024,113,114,114,114,00:00:28.570000,00:03:52.921000,0.9912280701754386,1,1
,,EQTL MA,CREDENCIADO,GOV. LUIZ ROCHA,CENTRO,5,mai,2024,119,120,120,121,00:00:42.934000,00:00:07.355000,0.9834710743801653,0.9917355371900827,0.9917355371900827
,,EQTL MA,CREDENCIADO,GOV. NEWTON BELLO,CENTRO,5,mai,2024,155,155,155,155,00:00:48.665000,00:06:49.600000,1,1,1
,,EQTL MA,CREDENCIADO,GOVERNADOR ARCHER,CENTRO,5,mai,2024,85,85,86,86,00:01:00.628000,00:10:09.674000,0.9883720930232558,0.9883720930232558,1
,,EQTL MA,CREDENCIADO,GRACA ARANHA,CENTRO,5,mai,2024,86,86,86,86,00:00:26.884000,00:04:12.826000,1,1,1
,,EQTL MA,CREDENCIADO,IGARAPE DO MEIO,CENTRO,5,mai,2024,210,215,215,215,00:02:24.595000,00:05:00.451000,0.9767441860465116,1,1
,,EQTL MA,CREDENCIADO,IGARAPE GRANDE,CENTRO,5,mai,2024,113,114,114,114,00:01:26.026000,00:09:20.281000,0.9912280701754386,1,1
,,EQTL MA,CREDENCIADO,JENIPAPO DOS VIEIRAS,CENTRO,5,mai,2024,32,33,33,33,00:00:47.364000,00:10:24.606000,0.9696969696969697,1,1
,,EQTL MA,CREDENCIADO,JOSELANDIA,CENTRO,5,mai,2024,66,66,67,70,00:02:51.057000,00:19:45.114000,0.9428571428571428,0.9428571428571428,0.9571428571428572
,,EQTL MA,CREDENCIADO,LAGO DO JUNCO,CENTRO,5,mai,2024,19,19,19,19,00:00:24.316000,00:03:04.789000,1,1,1
,,EQTL MA,CREDENCIADO,LAGO DOS RODRIGUES,CENTRO,5,mai,2024,83,83,84,84,00:00:27.810000,00:00:20.667000,0.9880952380952381,0.9880952380952381,1
,,EQTL MA,CREDENCIADO,LAGO VERDE,CENTRO,5,mai,2024,152,152,152,152,00:00:23.750000,00:00:42.743000,1,1,1
,,EQTL MA,CREDENCIADO,LAGOA GRANDE DO MA,CENTRO,5,mai,2024,156,156,157,157,00:00:34.140000,00:10:55.561000,0.9936305732484076,0.9936305732484076,1
,,EQTL MA,CREDENCIADO,LIMA CAMPOS,CENTRO,5,mai,2024,165,166,166,166,00:00:24.506000,00:02:59.319000,0.9939759036144579,1,1
,,EQTL MA,CREDENCIADO,MARAJA DO SENA,CENTRO,5,mai,2024,74,74,74,74,00:00:18.473000,00:05:59.716000,1,1,1
,,EQTL MA,CREDENCIADO,MIRANDA DO NORTE,CENTRO,5,mai,2024,17,17,17,18,00:02:38.889000,00:27:52.056000,0.9444444444444444,0.9444444444444444,0.9444444444444444
,,EQTL MA,CREDENCIADO,MONCAO,CENTRO,5,mai,2024,339,339,339,339,00:00:19.770000,00:01:51.171000,1,1,1
,,EQTL MA,CREDENCIADO,NINA RODRIGUES,CENTRO,5,mai,2024,43,43,43,43,00:00:33.302000,00:11:06.047000,1,1,1
,,EQTL MA,CREDENCIADO,OLHO D'AGUA DAS CUNHAS,CENTRO,5,mai,2024,143,144,146,146,00:00:52.726000,00:10:39.760000,0.9794520547945206,0.9863013698630136,1
,,EQTL MA,CREDENCIADO,PAULO RAMOS,CENTRO,5,mai,2024,118,118,118,118,00:00:35.008000,00:01:15.034000,1,1,1
,,EQTL MA,CREDENCIADO,PERITORO,CENTRO,5,mai,2024,220,220,220,220,00:00:37.336000,00:09:19.614000,1,1,1
,,EQTL MA,CREDENCIADO,PINDARE MIRIM,CENTRO,5,mai,2024,99,99,100,100,00:00:43.070000,00:07:59.490000,0.99,0.99,1
,,EQTL MA,CREDENCIADO,PIO XII,CENTRO,5,mai,2024,246,246,247,247,00:00:22.251000,00:12:25.413000,0.9959514170040485,0.9959514170040485,1
,,EQTL MA,CREDENCIADO,PIRAPEMAS,CENTRO,5,mai,2024,144,146,146,146,00:00:34.623000,00:10:53.767000,0.9863013698630136,1,1
,,EQTL MA,CREDENCIADO,POCAO DE PEDRA,CENTRO,5,mai,2024,182,182,182,182,00:00:21.973000,00:02:05.060000,1,1,1
,,EQTL MA,CREDENCIADO,PRESIDENTE VARGAS,CENTRO,5,mai,2024,39,39,39,39,00:00:22.923000,00:12:37.564000,1,1,1
,,EQTL MA,CREDENCIADO,SANTA FILOMENA DO MA,CENTRO,5,mai,2024,25,25,25,25,00:00:41.280000,00:09:21.600000,1,1,1
,,EQTL MA,CREDENCIADO,SANTO ANTONIO DOS LOPES,CENTRO,5,mai,2024,250,250,251,251,00:00:38.992000,00:05:35.721000,0.9960159362549801,0.9960159362549801,1
,,EQTL MA,CREDENCIADO,SAO JOAO DO CARU,CENTRO,5,mai,2024,74,74,74,74,00:00:30.959000,00:06:56.297000,1,1,1
,,EQTL MA,CREDENCIADO,SAO JOSE DOS BASILIOS,CENTRO,5,mai,2024,120,120,120,120,00:00:23.200000,00:06:11.808000,1,1,1
,,EQTL MA,CREDENCIADO,SAO LUIS GONZAGA MA,CENTRO,5,mai,2024,87,87,87,87,00:00:20.345000,00:00:54.333000,1,1,1
,,EQTL MA,CREDENCIADO,SAO RAIMUNDO DO DOCA BEZERRA,CENTRO,5,mai,2024,39,39,39,39,00:00:22.359000,00:00:18.051000,1,1,1
,,EQTL MA,CREDENCIADO,SAO ROBERTO DO MA,CENTRO,5,mai,2024,58,58,58,61,00:03:55.262000,00:05:56.443000,0.9508196721311475,0.9508196721311475,0.9508196721311475
,,EQTL MA,CREDENCIADO,SATUBINHA,CENTRO,5,mai,2024,146,148,153,155,00:02:41.619000,00:13:29.729000,0.9419354838709677,0.9548387096774194,0.9870967741935484
,,EQTL MA,CREDENCIADO,SENADOR ALEXANDRE COSTA,CENTRO,5,mai,2024,127,128,129,129,00:01:09.922000,00:07:30.442000,0.9844961240310077,0.9922480620155039,1
,,EQTL MA,CREDENCIADO,TRIZIDELA DO VALE,CENTRO,5,mai,2024,14,14,14,14,00:00:35.929000,00:03:37.786000,1,1,1
,,EQTL MA,CREDENCIADO,TUFILANDIA,CENTRO,5,mai,2024,28,28,28,28,00:00:28.964000,00:00:49.071000,1,1,1
,,EQTL MA,CREDENCIADO,ALTAMIRA DO MA,CENTRO,6,jun,2024,41,41,41,41,00:00:39.756000,00:09:47.610000,1,1,1
,,EQTL MA,CREDENCIADO,ALTO ALEGRE DO MA,CENTRO,6,jun,2024,30,30,30,30,00:00:20.567000,00:00:19.900000,1,1,1
,,EQTL MA,CREDENCIADO,ANAJATUBA,CENTRO,6,jun,2024,173,173,173,173,00:00:18.202000,00:10:53.832000,1,1,1
,,EQTL MA,CREDENCIADO,ARAGUANA,CENTRO,6,jun,2024,58,58,58,58,00:00:32.431000,00:03:04.276000,1,1,1
,,EQTL MA,CREDENCIADO,ARARI,CENTRO,6,jun,2024,325,325,325,325,00:00:35.668000,00:05:21.711000,1,1,1
,,EQTL MA,CREDENCIADO,BELA VISTA DO MA,CENTRO,6,jun,2024,91,91,91,91,00:00:23.253000,00:02:21.121000,1,1,1
,,EQTL MA,CREDENCIADO,BERNARDO DO MEARIM,CENTRO,6,jun,2024,63,63,63,63,00:00:35,00:07:22.175000,1,1,1
,,EQTL MA,CREDENCIADO,BOM LUGAR,CENTRO,6,jun,2024,68,68,68,68,00:00:31.382000,00:08:19.971000,1,1,1
,,EQTL MA,CREDENCIADO,BREJO DE AREIA,CENTRO,6,jun,2024,53,53,53,53,00:00:21.736000,00:08:58.981000,1,1,1
,,EQTL MA,CREDENCIADO,CANTANHEDE,CENTRO,6,jun,2024,241,242,242,242,00:00:21.355000,00:07:06.508000,0.9958677685950413,1,1
,,EQTL MA,CREDENCIADO,CAPINZAL DO NORTE,CENTRO,6,jun,2024,175,175,175,175,00:00:19.223000,00:02:46.720000,1,1,1
,,EQTL MA,CREDENCIADO,CONCEICAO DO LAGO ACU,CENTRO,6,jun,2024,226,226,226,226,00:00:34.394000,00:07:46.699000,1,1,1
,,EQTL MA,CREDENCIADO,ESPERANTINOPOLIS,CENTRO,6,jun,2024,305,305,306,306,00:00:24.330000,00:00:45.255000,0.9967320261437909,0.9967320261437909,1
,,EQTL MA,CREDENCIADO,FERNANDO FALCAO,CENTRO,6,jun,2024,68,71,73,76,00:03:16.618000,00:12:37.684000,0.8947368421052632,0.9342105263157895,0.9605263157894737
,,EQTL MA,CREDENCIADO,FORTUNA,CENTRO,6,jun,2024,131,131,131,131,00:00:27.794000,00:09:47.977000,1,1,1
,,EQTL MA,CREDENCIADO,GONCALVES DIAS,CENTRO,6,jun,2024,113,113,114,114,00:00:29.702000,00:09:43.982000,0.9912280701754386,0.9912280701754386,1
,,EQTL MA,CREDENCIADO,GOV EUGENIO BARROS,CENTRO,6,jun,2024,243,243,243,244,00:00:39.803000,00:02:51.459000,0.9959016393442623,0.9959016393442623,0.9959016393442623
,,EQTL MA,CREDENCIADO,GOV. LUIZ ROCHA,CENTRO,6,jun,2024,150,150,151,151,00:00:26.682000,00:00:11.788000,0.9933774834437086,0.9933774834437086,1
,,EQTL MA,CREDENCIADO,GOV. NEWTON BELLO,CENTRO,6,jun,2024,96,96,96,96,00:00:48.812000,00:04:34.917000,1,1,1
,,EQTL MA,CREDENCIADO,GOVERNADOR ARCHER,CENTRO,6,jun,2024,173,174,180,180,00:01:41.311000,00:02:43.294000,0.9611111111111111,0.9666666666666667,1
,,EQTL MA,CREDENCIADO,GRACA ARANHA,CENTRO,6,jun,2024,75,75,75,75,00:00:28.013000,00:04:10.187000,1,1,1
,,EQTL MA,CREDENCIADO,IGARAPE DO MEIO,CENTRO,6,jun,2024,116,124,127,127,00:02:53.331000,00:04:55.126000,0.9133858267716536,0.9763779527559056,1
,,EQTL MA,CREDENCIADO,IGARAPE GRANDE,CENTRO,6,jun,2024,75,75,76,76,00:00:55.697000,00:10:35.921000,0.9868421052631579,0.9868421052631579,1
,,EQTL MA,CREDENCIADO,JENIPAPO DOS VIEIRAS,CENTRO,6,jun,2024,37,37,38,38,00:00:48.132000,00:10:01.947000,0.9736842105263158,0.9736842105263158,1
,,EQTL MA,CREDENCIADO,JOSELANDIA,CENTRO,6,jun,2024,51,51,52,52,00:00:55.712000,00:21:10.654000,0.9807692307692307,0.9807692307692307,1
,,EQTL MA,CREDENCIADO,LAGO DO JUNCO,CENTRO,6,jun,2024,39,39,39,39,00:00:17.282000,00:01:32.103000,1,1,1
,,EQTL MA,CREDENCIADO,LAGO DOS RODRIGUES,CENTRO,6,jun,2024,72,72,72,72,00:00:16.750000,00:00:15.222000,1,1,1
,,EQTL MA,CREDENCIADO,LAGO VERDE,CENTRO,6,jun,2024,141,142,142,142,00:00:29.535000,00:01:15.359000,0.9929577464788732,1,1
,,EQTL MA,CREDENCIADO,LAGOA GRANDE DO MA,CENTRO,6,jun,2024,197,197,197,197,00:00:35.102000,00:06:52.305000,1,1,1
,,EQTL MA,CREDENCIADO,LIMA CAMPOS,CENTRO,6,jun,2024,122,122,122,122,00:00:12.795000,00:02:37.377000,1,1,1
,,EQTL MA,CREDENCIADO,MARAJA DO SENA,CENTRO,6,jun,2024,46,46,46,46,00:00:17.609000,00:04:31.435000,1,1,1
,,EQTL MA,CREDENCIADO,MATOES DO NORTE,CENTRO,6,jun,2024,90,90,90,90,00:00:27.122000,00:03:47.567000,1,1,1
,,EQTL MA,CREDENCIADO,MIRANDA DO NORTE,CENTRO,6,jun,2024,44,47,47,48,00:03:50.271000,00:06:43.896000,0.9166666666666666,0.9791666666666666,0.9791666666666666
,,EQTL MA,CREDENCIADO,MONCAO,CENTRO,6,jun,2024,312,312,314,314,00:00:22.745000,00:01:36.535000,0.9936305732484076,0.9936305732484076,1
,,EQTL MA,CREDENCIADO,NINA RODRIGUES,CENTRO,6,jun,2024,29,30,30,30,00:00:55.533000,00:17:26.433000,0.9666666666666667,1,1
,,EQTL MA,CREDENCIADO,OLHO D'AGUA DAS CUNHAS,CENTRO,6,jun,2024,149,151,153,154,00:01:20.643000,00:11:55.656000,0.9675324675324676,0.9805194805194806,0.9935064935064936
,,EQTL MA,CREDENCIADO,PAULO RAMOS,CENTRO,6,jun,2024,88,88,89,89,00:00:41.303000,00:00:28.135000,0.9887640449438202,0.9887640449438202,1
,,EQTL MA,CREDENCIADO,PERITORO,CENTRO,6,jun,2024,135,135,135,135,00:00:39.089000,00:09:33.415000,1,1,1
,,EQTL MA,CREDENCIADO,PINDARE MIRIM,CENTRO,6,jun,2024,113,113,113,113,00:00:34.336000,00:12:30.982000,1,1,1
,,EQTL MA,CREDENCIADO,PIO XII,CENTRO,6,jun,2024,217,217,218,218,00:00:21.394000,00:11:34.505000,0.9954128440366973,0.9954128440366973,1
,,EQTL MA,CREDENCIADO,PIRAPEMAS,CENTRO,6,jun,2024,178,179,179,179,00:00:30.408000,00:09:36.034000,0.994413407821229,1,1
,,EQTL MA,CREDENCIADO,POCAO DE PEDRA,CENTRO,6,jun,2024,135,135,135,135,00:00:21.274000,00:02:48.644000,1,1,1
,,EQTL MA,CREDENCIADO,PRESIDENTE VARGAS,CENTRO,6,jun,2024,39,39,39,39,00:00:22.795000,00:26:34.436000,1,1,1
,,EQTL MA,CREDENCIADO,SANTA FILOMENA DO MA,CENTRO,6,jun,2024,33,33,33,33,00:00:28.303000,00:08:10.758000,1,1,1
,,EQTL MA,CREDENCIADO,SANTO ANTONIO DOS LOPES,CENTRO,6,jun,2024,154,154,154,154,00:00:33.669000,00:06:57.610000,1,1,1
,,EQTL MA,CREDENCIADO,SAO JOAO DO CARU,CENTRO,6,jun,2024,52,52,52,52,00:00:42.942000,00:05:44.808000,1,1,1
,,EQTL MA,CREDENCIADO,SAO JOSE DOS BASILIOS,CENTRO,6,jun,2024,127,127,127,127,00:00:19.677000,00:06:29.835000,1,1,1
,,EQTL MA,CREDENCIADO,SAO LUIS GONZAGA MA,CENTRO,6,jun,2024,119,119,119,119,00:00:15.252000,00:00:07.193000,1,1,1
,,EQTL MA,CREDENCIADO,SAO RAIMUNDO DO DOCA BEZERRA,CENTRO,6,jun,2024,16,16,16,16,00:00:22.437000,00:00:11.438000,1,1,1
,,EQTL MA,CREDENCIADO,SAO ROBERTO DO MA,CENTRO,6,jun,2024,78,78,78,78,00:00:29.115000,00:05:39.949000,1,1,1
,,EQTL MA,CREDENCIADO,SATUBINHA,CENTRO,6,jun,2024,117,118,122,122,00:01:43.697000,00:10:29.402000,0.9590163934426229,0.9672131147540983,1
,,EQTL MA,CREDENCIADO,SENADOR ALEXANDRE COSTA,CENTRO,6,jun,2024,124,125,125,125,00:00:52.464000,00:07:52.688000,0.992,1,1
,,EQTL MA,CREDENCIADO,TRIZIDELA DO VALE,CENTRO,6,jun,2024,20,20,20,20,00:00:24.850000,00:03:23.850000,1,1,1
,,EQTL MA,CREDENCIADO,TUFILANDIA,CENTRO,6,jun,2024,44,44,44,44,00:00:22.409000,00:01:00.091000,1,1,1
,,EQTL MA,CREDENCIADO,ALTAMIRA DO MA,CENTRO,7,jul,2024,33,33,33,33,00:00:38.364000,00:04:31.606000,1,1,1
,,EQTL MA,CREDENCIADO,ALTO ALEGRE DO MA,CENTRO,7,jul,2024,4,4,4,4,00:00:17,00:00:17.500000,1,1,1
,,EQTL MA,CREDENCIADO,ANAJATUBA,CENTRO,7,jul,2024,224,225,225,225,00:00:21.644000,00:10:44.867000,0.9955555555555555,1,1
,,EQTL MA,CREDENCIADO,ARAGUANA,CENTRO,7,jul,2024,92,94,94,94,00:00:45.202000,00:02:38.447000,0.9787234042553191,1,1
,,EQTL MA,CREDENCIADO,ARARI,CENTRO,7,jul,2024,395,395,395,395,00:00:32.537000,00:05:22.987000,1,1,1
,,EQTL MA,CREDENCIADO,BELA VISTA DO MA,CENTRO,7,jul,2024,103,103,103,103,00:00:18.767000,00:02:25.146000,1,1,1
,,EQTL MA,CREDENCIADO,BERNARDO DO MEARIM,CENTRO,7,jul,2024,82,82,82,82,00:00:30.841000,00:06:42.744000,1,1,1
,,EQTL MA,CREDENCIADO,BOM LUGAR,CENTRO,7,jul,2024,69,70,70,70,00:00:39.743000,00:11:55.329000,0.9857142857142858,1,1
,,EQTL MA,CREDENCIADO,BREJO DE AREIA,CENTRO,7,jul,2024,48,48,48,48,00:00:17.271000,00:06:42.729000,1,1,1
,,EQTL MA,CREDENCIADO,CANTANHEDE,CENTRO,7,jul,2024,253,253,253,253,00:00:15.455000,00:07:51.233000,1,1,1
,,EQTL MA,CREDENCIADO,CAPINZAL DO NORTE,CENTRO,7,jul,2024,199,199,199,199,00:00:15.407000,00:02:38.070000,1,1,1
,,EQTL MA,CREDENCIADO,CONCEICAO DO LAGO ACU,CENTRO,7,jul,2024,247,247,247,247,00:00:35.296000,00:07:26.287000,1,1,1
,,EQTL MA,CREDENCIADO,ESPERANTINOPOLIS,CENTRO,7,jul,2024,472,473,473,473,00:00:16.101000,00:00:25.410000,0.9978858350951374,1,1
,,EQTL MA,CREDENCIADO,FERNANDO FALCAO,CENTRO,7,jul,2024,78,78,79,80,00:01:30.075000,00:11:25.987000,0.975,0.975,0.9875
,,EQTL MA,CREDENCIADO,FORTUNA,CENTRO,7,jul,2024,146,146,146,146,00:00:32.445000,00:08:57.870000,1,1,1
,,EQTL MA,CREDENCIADO,GONCALVES DIAS,CENTRO,7,jul,2024,108,108,108,109,00:00:49.972000,00:09:47.477000,0.9908256880733946,0.9908256880733946,0.9908256880733946
,,EQTL MA,CREDENCIADO,GOV EUGENIO BARROS,CENTRO,7,jul,2024,159,159,159,159,00:00:20.648000,00:03:22.975000,1,1,1
,,EQTL MA,CREDENCIADO,GOV. LUIZ ROCHA,CENTRO,7,jul,2024,195,196,198,200,00:00:56.805000,00:00:08.565000,0.975,0.98,0.99
,,EQTL MA,CREDENCIADO,GOV. NEWTON BELLO,CENTRO,7,jul,2024,83,83,83,83,00:00:55.313000,00:05:28.747000,1,1,1
,,EQTL MA,CREDENCIADO,GOVERNADOR ARCHER,CENTRO,7,jul,2024,219,221,222,222,00:01:33.680000,00:02:49.338000,0.9864864864864865,0.9954954954954955,1
,,EQTL MA,CREDENCIADO,GRACA ARANHA,CENTRO,7,jul,2024,113,113,113,113,00:00:26.071000,00:07:36.097000,1,1,1
,,EQTL MA,CREDENCIADO,IGARAPE DO MEIO,CENTRO,7,jul,2024,158,163,167,167,00:02:25.156000,00:05:38.826000,0.9461077844311377,0.9760479041916168,1
,,EQTL MA,CREDENCIADO,IGARAPE GRANDE,CENTRO,7,jul,2024,89,89,89,89,00:00:53.270000,00:09:22.112000,1,1,1
,,EQTL MA,CREDENCIADO,JENIPAPO DOS VIEIRAS,CENTRO,7,jul,2024,52,52,52,52,00:00:38.135000,00:09:18.692000,1,1,1
,,EQTL MA,CREDENCIADO,JOSELANDIA,CENTRO,7,jul,2024,66,67,68,68,00:01:05.221000,00:20:12.912000,0.9705882352941176,0.9852941176470589,1
,,EQTL MA,CREDENCIADO,LAGO DO JUNCO,CENTRO,7,jul,2024,35,35,35,35,00:00:18.457000,00:01:26.971000,1,1,1
,,EQTL MA,CREDENCIADO,LAGO DOS RODRIGUES,CENTRO,7,jul,2024,44,44,44,44,00:00:22.045000,00:00:12,1,1,1
,,EQTL MA,CREDENCIADO,LAGO VERDE,CENTRO,7,jul,2024,168,168,168,168,00:00:21.917000,00:00:48.024000,1,1,1
,,EQTL MA,CREDENCIADO,LAGOA GRANDE DO MA,CENTRO,7,jul,2024,204,204,204,204,00:00:34.534000,00:07:32.123000,1,1,1
,,EQTL MA,CREDENCIADO,LIMA CAMPOS,CENTRO,7,jul,2024,169,171,173,173,00:00:45.549000,00:02:57.636000,0.976878612716763,0.9884393063583815,1
,,EQTL MA,CREDENCIADO,MARAJA DO SENA,CENTRO,7,jul,2024,36,36,36,36,00:00:21.583000,00:08:14.667000,1,1,1
,,EQTL MA,CREDENCIADO,MATOES DO NORTE,CENTRO,7,jul,2024,167,168,168,168,00:00:36.732000,00:04:32.869000,0.9940476190476191,1,1
,,EQTL MA,CREDENCIADO,MIRANDA DO NORTE,CENTRO,7,jul,2024,128,131,131,131,00:01:07.176000,00:04:53.397000,0.9770992366412213,1,1
,,EQTL MA,CREDENCIADO,MONCAO,CENTRO,7,jul,2024,352,352,352,352,00:00:14.097000,00:01:07.236000,1,1,1
,,EQTL MA,CREDENCIADO,NINA RODRIGUES,CENTRO,7,jul,2024,30,30,30,30,00:00:30.233000,00:16:59.367000,1,1,1
,,EQTL MA,CREDENCIADO,OLHO D'AGUA DAS CUNHAS,CENTRO,7,jul,2024,158,162,163,163,00:00:59.497000,00:10:24.129000,0.9693251533742331,0.9938650306748467,1
,,EQTL MA,CREDENCIADO,PAULO RAMOS,CENTRO,7,jul,2024,155,155,155,157,00:00:57.592000,00:00:42.236000,0.9872611464968153,0.9872611464968153,0.9872611464968153
,,EQTL MA,CREDENCIADO,PERITORO,CENTRO,7,jul,2024,152,153,154,154,00:00:54.935000,00:09:18.623000,0.987012987012987,0.9935064935064936,1
,,EQTL MA,CREDENCIADO,PINDARE MIRIM,CENTRO,7,jul,2024,203,203,203,203,00:00:27.015000,00:08:14.379000,1,1,1
,,EQTL MA,CREDENCIADO,PIO XII,CENTRO,7,jul,2024,322,323,324,324,00:00:34.988000,00:10:02.157000,0.9938271604938271,0.9969135802469136,1
,,EQTL MA,CREDENCIADO,PIRAPEMAS,CENTRO,7,jul,2024,122,122,124,124,00:00:43.427000,00:15:41.629000,0.9838709677419355,0.9838709677419355,1
,,EQTL MA,CREDENCIADO,POCAO DE PEDRA,CENTRO,7,jul,2024,165,165,165,165,00:00:19.776000,00:02:39.733000,1,1,1
,,EQTL MA,CREDENCIADO,PRESIDENTE VARGAS,CENTRO,7,jul,2024,50,50,50,50,00:00:29.340000,00:26:07.440000,1,1,1
,,EQTL MA,CREDENCIADO,SANTA FILOMENA DO MA,CENTRO,7,jul,2024,34,34,34,34,00:00:35.382000,00:06:52.059000,1,1,1
,,EQTL MA,CREDENCIADO,SANTO ANTONIO DOS LOPES,CENTRO,7,jul,2024,132,132,132,132,00:00:25.553000,00:07:10.583000,1,1,1
,,EQTL MA,CREDENCIADO,SAO JOAO DO CARU,CENTRO,7,jul,2024,54,54,54,54,00:00:43.222000,00:06:36.463000,1,1,1
,,EQTL MA,CREDENCIADO,SAO JOSE DOS BASILIOS,CENTRO,7,jul,2024,124,124,124,124,00:00:19.137000,00:05:36.677000,1,1,1
,,EQTL MA,CREDENCIADO,SAO LUIS GONZAGA MA,CENTRO,7,jul,2024,112,112,112,112,00:00:13.241000,00:00:06.875000,1,1,1
,,EQTL MA,CREDENCIADO,SAO RAIMUNDO DO DOCA BEZERRA,CENTRO,7,jul,2024,40,40,40,40,00:00:20.600000,00:00:18,1,1,1
,,EQTL MA,CREDENCIADO,SAO ROBERTO DO MA,CENTRO,7,jul,2024,89,89,89,89,00:00:27.674000,00:05:19.506000,1,1,1
,,EQTL MA,CREDENCIADO,SATUBINHA,CENTRO,7,jul,2024,147,147,148,148,00:00:53.007000,00:07:31.615000,0.9932432432432432,0.9932432432432432,1
,,EQTL MA,CREDENCIADO,SENADOR ALEXANDRE COSTA,CENTRO,7,jul,2024,109,109,110,111,00:01:20.523000,00:07:39.090000,0.9819819819819819,0.9819819819819819,0.990990990990991
,,EQTL MA,CREDENCIADO,TRIZIDELA DO VALE,CENTRO,7,jul,2024,30,31,31,31,00:01:04.935000,00:02:22.226000,0.967741935483871,1,1
,,EQTL MA,CREDENCIADO,TUFILANDIA,CENTRO,7,jul,2024,41,41,41,41,00:00:17.293000,00:00:38.415000,1,1,1
,,EQTL MA,CREDENCIADO,ALTAMIRA DO MA,CENTRO,8,ago,2024,41,41,41,41,00:00:37.073000,00:09:29.195000,1,1,1
,,EQTL MA,CREDENCIADO,ALTO ALEGRE DO MA,CENTRO,8,ago,2024,6,6,6,6,00:00:20,00:00:15.667000,1,1,1
,,EQTL MA,CREDENCIADO,ANAJATUBA,CENTRO,8,ago,2024,155,155,155,156,00:00:34.327000,00:11:38.058000,0.9935897435897436,0.9935897435897436,0.9935897435897436
